# -19.66611488335333, 0, 6.31002221664667
(-15.180441, 0.618993, 6.453154), (-15.020885, 0.609626, 6.453074), (-15.020503, 0.61092, 6.300001)
(-15.180441, 0.618993, 6.453154), (-15.181474, 0.619944, 6.606584), (-15.020885, 0.609626, 6.453074)
(-14.701056, 0.581898, 6.60567), (-14.702234, 0.586066, 6.759787), (-14.540144, 0.561362, 6.604675)
(-14.701056, 0.581898, 6.60567), (-14.540144, 0.561362, 6.604675), (-14.539968, 0.560103, 6.450949)
(-14.861678, 0.598406, 6.606275), (-14.863045, 0.602537, 6.760325), (-14.701056, 0.581898, 6.60567)
(-14.861678, 0.598406, 6.606275), (-14.701056, 0.581898, 6.60567), (-14.700538, 0.580283, 6.452035)
(-15.021839, 0.611028, 6.606558), (-15.023313, 0.6148, 6.760555), (-14.861678, 0.598406, 6.606275)
(-15.021839, 0.611028, 6.606558), (-14.861678, 0.598406, 6.606275), (-14.860892, 0.596753, 6.452723)
(-15.181474, 0.619944, 6.606584), (-15.182972, 0.623128, 6.76055), (-15.021839, 0.611028, 6.606558)
(-15.181474, 0.619944, 6.606584), (-15.021839, 0.611028, 6.606558), (-15.020885, 0.609626, 6.453074)
# -14.32395301668667, 0, 6.31002221664667
(-14.066074, 0.497468, 5.984685), (-14.063326, 0.488763, 6.138006), (-13.907681, 0.466651, 5.981793)
(-14.066074, 0.497468, 5.984685), (-13.907681, 0.466651, 5.981793), (-13.911162, 0.477497, 5.828398)
(-14.224913, 0.525635, 5.987279), (-14.222486, 0.51758, 6.140508), (-14.066074, 0.497468, 5.984685)
(-14.224913, 0.525635, 5.987279), (-14.066074, 0.497468, 5.984685), (-14.069332, 0.507771, 5.831371)
(-14.38402, 0.551017, 5.989554), (-14.38198, 0.543444, 6.142655), (-14.224913, 0.525635, 5.987279)
(-14.38402, 0.551017, 5.989554), (-14.224913, 0.525635, 5.987279), (-14.227861, 0.535484, 5.834065)
(-14.543318, 0.573429, 5.991458), (-14.54167, 0.566196, 6.144415), (-14.38402, 0.551017, 5.989554)
(-14.543318, 0.573429, 5.991458), (-14.38402, 0.551017, 5.989554), (-14.386601, 0.560602, 5.836479)
(-14.063326, 0.488763, 6.138006), (-13.904748, 0.457236, 6.135192), (-13.907681, 0.466651, 5.981793)
(-14.063326, 0.488763, 6.138006), (-14.061062, 0.482206, 6.291449), (-13.904748, 0.457236, 6.135192)
(-14.222486, 0.51758, 6.140508), (-14.063326, 0.488763, 6.138006), (-14.066074, 0.497468, 5.984685)
(-14.222486, 0.51758, 6.140508), (-14.220542, 0.511879, 6.293873), (-14.063326, 0.488763, 6.138006)
(-14.38198, 0.543444, 6.142655), (-14.222486, 0.51758, 6.140508), (-14.224913, 0.525635, 5.987279)
(-14.38198, 0.543444, 6.142655), (-14.380411, 0.538443, 6.295923), (-14.222486, 0.51758, 6.140508)
(-14.54167, 0.566196, 6.144415), (-14.38198, 0.543444, 6.142655), (-14.38402, 0.551017, 5.989554)
(-14.54167, 0.566196, 6.144415), (-14.540503, 0.561708, 6.297564), (-14.38198, 0.543444, 6.142655)
(-14.061062, 0.482206, 6.291449), (-13.902178, 0.449758, 6.288711), (-13.904748, 0.457236, 6.135192)
(-14.061062, 0.482206, 6.291449), (-14.059402, 0.47807, 6.445096), (-13.902178, 0.449758, 6.288711)
(-14.220542, 0.511879, 6.293873), (-14.219252, 0.508755, 6.447449), (-14.061062, 0.482206, 6.291449)
(-14.220542, 0.511879, 6.293873), (-14.061062, 0.482206, 6.291449), (-14.063326, 0.488763, 6.138006)
(-14.380411, 0.538443, 6.295923), (-14.379448, 0.536219, 6.449419), (-14.220542, 0.511879, 6.293873)
(-14.380411, 0.538443, 6.295923), (-14.220542, 0.511879, 6.293873), (-14.222486, 0.51758, 6.140508)
(-14.540503, 0.561708, 6.297564), (-14.539968, 0.560103, 6.450949), (-14.380411, 0.538443, 6.295923)
(-14.540503, 0.561708, 6.297564), (-14.380411, 0.538443, 6.295923), (-14.38198, 0.543444, 6.142655)
(-14.059402, 0.47807, 6.445096), (-13.900223, 0.444511, 6.442422), (-13.902178, 0.449758, 6.288711)
(-14.059402, 0.47807, 6.445096), (-14.058403, 0.476528, 6.599046), (-13.900223, 0.444511, 6.442422)
(-14.219252, 0.508755, 6.447449), (-14.059402, 0.47807, 6.445096), (-14.061062, 0.482206, 6.291449)
(-14.219252, 0.508755, 6.447449), (-14.218635, 0.508352, 6.601345), (-14.059402, 0.47807, 6.445096)
(-14.379448, 0.536219, 6.449419), (-14.219252, 0.508755, 6.447449), (-14.220542, 0.511879, 6.293873)
(-14.379448, 0.536219, 6.449419), (-14.379252, 0.536767, 6.603234), (-14.219252, 0.508755, 6.447449)
(-14.539968, 0.560103, 6.450949), (-14.379448, 0.536219, 6.449419), (-14.380411, 0.538443, 6.295923)
(-14.539968, 0.560103, 6.450949), (-14.540144, 0.561362, 6.604675), (-14.379448, 0.536219, 6.449419)
(-14.058403, 0.476528, 6.599046), (-14.058176, 0.477578, 6.753417), (-13.898911, 0.441682, 6.596418)
(-14.058403, 0.476528, 6.599046), (-13.898911, 0.441682, 6.596418), (-13.900223, 0.444511, 6.442422)
(-14.218635, 0.508352, 6.601345), (-14.218788, 0.510582, 6.755677), (-14.058403, 0.476528, 6.599046)
(-14.218635, 0.508352, 6.601345), (-14.058403, 0.476528, 6.599046), (-14.059402, 0.47807, 6.445096)
(-14.379252, 0.536767, 6.603234), (-14.379807, 0.539969, 6.757501), (-14.218635, 0.508352, 6.601345)
(-14.379252, 0.536767, 6.603234), (-14.218635, 0.508352, 6.601345), (-14.219252, 0.508755, 6.447449)
(-14.540144, 0.561362, 6.604675), (-14.541061, 0.565214, 6.758864), (-14.379252, 0.536767, 6.603234)
(-14.540144, 0.561362, 6.604675), (-14.379252, 0.536767, 6.603234), (-14.379448, 0.536219, 6.449419)
# -13.656182783353334, 0, 6.31002221664667
(-13.749866, 0.433648, 5.978673), (-13.746796, 0.423639, 6.132171), (-13.592587, 0.399404, 5.975454)
(-13.749866, 0.433648, 5.978673), (-13.592587, 0.399404, 5.975454), (-13.596178, 0.411192, 5.821894)
(-13.907681, 0.466651, 5.981793), (-13.904748, 0.457236, 6.135192), (-13.749866, 0.433648, 5.978673)
(-13.907681, 0.466651, 5.981793), (-13.749866, 0.433648, 5.978673), (-13.753423, 0.445041, 5.825206)
(-13.432674, 0.354013, 6.125961), (-13.276366, 0.320354, 6.123012), (-13.279213, 0.331078, 5.969148)
(-13.432674, 0.354013, 6.125961), (-13.430006, 0.344337, 6.279765), (-13.276366, 0.320354, 6.123012)
(-13.589463, 0.388881, 6.129056), (-13.432674, 0.354013, 6.125961), (-13.435713, 0.364835, 5.972242)
(-13.589463, 0.388881, 6.129056), (-13.586718, 0.379741, 6.282748), (-13.432674, 0.354013, 6.125961)
(-13.746796, 0.423639, 6.132171), (-13.589463, 0.388881, 6.129056), (-13.592587, 0.399404, 5.975454)
(-13.746796, 0.423639, 6.132171), (-13.744093, 0.415272, 6.285769), (-13.589463, 0.388881, 6.129056)
(-13.904748, 0.457236, 6.135192), (-13.746796, 0.423639, 6.132171), (-13.749866, 0.433648, 5.978673)
(-13.904748, 0.457236, 6.135192), (-13.902178, 0.449758, 6.288711), (-13.746796, 0.423639, 6.132171)
(-13.430006, 0.344337, 6.279765), (-13.273791, 0.310123, 6.276913), (-13.276366, 0.320354, 6.123012)
(-13.430006, 0.344337, 6.279765), (-13.427825, 0.336172, 6.433727), (-13.273791, 0.310123, 6.276913)
(-13.586718, 0.379741, 6.282748), (-13.584571, 0.372468, 6.436625), (-13.430006, 0.344337, 6.279765)
(-13.586718, 0.379741, 6.282748), (-13.430006, 0.344337, 6.279765), (-13.432674, 0.354013, 6.125961)
(-13.744093, 0.415272, 6.285769), (-13.741902, 0.408862, 6.439543), (-13.586718, 0.379741, 6.282748)
(-13.744093, 0.415272, 6.285769), (-13.586718, 0.379741, 6.282748), (-13.589463, 0.388881, 6.129056)
(-13.902178, 0.449758, 6.288711), (-13.900223, 0.444511, 6.442422), (-13.744093, 0.415272, 6.285769)
(-13.902178, 0.449758, 6.288711), (-13.744093, 0.415272, 6.285769), (-13.746796, 0.423639, 6.132171)
(-13.427825, 0.336172, 6.433727), (-13.271679, 0.301335, 6.430976), (-13.273791, 0.310123, 6.276913)
(-13.427825, 0.336172, 6.433727), (-13.426144, 0.329762, 6.587923), (-13.271679, 0.301335, 6.430976)
(-13.584571, 0.372468, 6.436625), (-13.427825, 0.336172, 6.433727), (-13.430006, 0.344337, 6.279765)
(-13.584571, 0.372468, 6.436625), (-13.582928, 0.367093, 6.590745), (-13.427825, 0.336172, 6.433727)
(-13.741902, 0.408862, 6.439543), (-13.584571, 0.372468, 6.436625), (-13.586718, 0.379741, 6.282748)
(-13.741902, 0.408862, 6.439543), (-13.74044, 0.40476, 6.593606), (-13.584571, 0.372468, 6.436625)
(-13.900223, 0.444511, 6.442422), (-13.741902, 0.408862, 6.439543), (-13.744093, 0.415272, 6.285769)
(-13.900223, 0.444511, 6.442422), (-13.898911, 0.441682, 6.596418), (-13.741902, 0.408862, 6.439543)
(-13.426144, 0.329762, 6.587923), (-13.425142, 0.325871, 6.742496), (-13.270059, 0.294242, 6.58527)
(-13.426144, 0.329762, 6.587923), (-13.270059, 0.294242, 6.58527), (-13.271679, 0.301335, 6.430976)
(-13.582928, 0.367093, 6.590745), (-13.581993, 0.364219, 6.745252), (-13.426144, 0.329762, 6.587923)
(-13.582928, 0.367093, 6.590745), (-13.426144, 0.329762, 6.587923), (-13.427825, 0.336172, 6.433727)
(-13.74044, 0.40476, 6.593606), (-13.739702, 0.403187, 6.748066), (-13.582928, 0.367093, 6.590745)
(-13.74044, 0.40476, 6.593606), (-13.582928, 0.367093, 6.590745), (-13.584571, 0.372468, 6.436625)
(-13.898911, 0.441682, 6.596418), (-13.898431, 0.441429, 6.750836), (-13.74044, 0.40476, 6.593606)
(-13.898911, 0.441682, 6.596418), (-13.74044, 0.40476, 6.593606), (-13.741902, 0.408862, 6.439543)
# -12.988412550020001, 0, 6.31002221664667
(-12.808634, 0.233613, 6.115663), (-12.652837, 0.211605, 6.113904), (-12.654642, 0.221967, 5.95964)
(-12.808634, 0.233613, 6.115663), (-12.80677, 0.22348, 6.269911), (-12.652837, 0.211605, 6.113904)
(-12.964449, 0.259602, 6.117817), (-12.808634, 0.233613, 6.115663), (-12.810747, 0.244237, 5.961486)
(-12.964449, 0.259602, 6.117817), (-12.962322, 0.249283, 6.271955), (-12.808634, 0.233613, 6.115663)
(-13.120331, 0.288675, 6.12028), (-12.964449, 0.259602, 6.117817), (-12.966854, 0.270378, 5.963737)
(-13.120331, 0.288675, 6.12028), (-13.11797, 0.278357, 6.274305), (-12.964449, 0.259602, 6.117817)
(-13.276366, 0.320354, 6.123012), (-13.120331, 0.288675, 6.12028), (-13.122979, 0.299386, 5.966293)
(-13.276366, 0.320354, 6.123012), (-13.273791, 0.310123, 6.276913), (-13.120331, 0.288675, 6.12028)
(-12.80677, 0.22348, 6.269911), (-12.651234, 0.201276, 6.2682), (-12.652837, 0.211605, 6.113904)
(-12.80677, 0.22348, 6.269911), (-12.805231, 0.214445, 6.424311), (-12.651234, 0.201276, 6.2682)
(-12.962322, 0.249283, 6.271955), (-12.960596, 0.24047, 6.426283), (-12.80677, 0.22348, 6.269911)
(-12.962322, 0.249283, 6.271955), (-12.80677, 0.22348, 6.269911), (-12.808634, 0.233613, 6.115663)
(-13.11797, 0.278357, 6.274305), (-13.115978, 0.269051, 6.428462), (-12.962322, 0.249283, 6.271955)
(-13.11797, 0.278357, 6.274305), (-12.962322, 0.249283, 6.271955), (-12.964449, 0.259602, 6.117817)
(-13.273791, 0.310123, 6.276913), (-13.271679, 0.301335, 6.430976), (-13.11797, 0.278357, 6.274305)
(-13.273791, 0.310123, 6.276913), (-13.11797, 0.278357, 6.274305), (-13.120331, 0.288675, 6.12028)
(-12.805231, 0.214445, 6.424311), (-12.649898, 0.192092, 6.422654), (-12.651234, 0.201276, 6.2682)
(-12.805231, 0.214445, 6.424311), (-12.804016, 0.206629, 6.578889), (-12.649898, 0.192092, 6.422654)
(-12.960596, 0.24047, 6.426283), (-12.805231, 0.214445, 6.424311), (-12.80677, 0.22348, 6.269911)
(-12.960596, 0.24047, 6.426283), (-12.959237, 0.232863, 6.580791), (-12.805231, 0.214445, 6.424311)
(-13.115978, 0.269051, 6.428462), (-12.960596, 0.24047, 6.426283), (-12.962322, 0.249283, 6.271955)
(-13.115978, 0.269051, 6.428462), (-13.114514, 0.261851, 6.582892), (-12.960596, 0.24047, 6.426283)
(-13.271679, 0.301335, 6.430976), (-13.115978, 0.269051, 6.428462), (-13.11797, 0.278357, 6.274305)
(-13.271679, 0.301335, 6.430976), (-13.270059, 0.294242, 6.58527), (-13.115978, 0.269051, 6.428462)
(-12.804016, 0.206629, 6.578889), (-12.803184, 0.201094, 6.733768), (-12.64885, 0.184253, 6.577296)
(-12.804016, 0.206629, 6.578889), (-12.64885, 0.184253, 6.577296), (-12.649898, 0.192092, 6.422654)
(-12.959237, 0.232863, 6.580791), (-12.958313, 0.22749, 6.735606), (-12.804016, 0.206629, 6.578889)
(-12.959237, 0.232863, 6.580791), (-12.804016, 0.206629, 6.578889), (-12.805231, 0.214445, 6.424311)
(-13.114514, 0.261851, 6.582892), (-13.113529, 0.256813, 6.737637), (-12.959237, 0.232863, 6.580791)
(-13.114514, 0.261851, 6.582892), (-12.959237, 0.232863, 6.580791), (-12.960596, 0.24047, 6.426283)
(-13.270059, 0.294242, 6.58527), (-13.269092, 0.289875, 6.739953), (-13.114514, 0.261851, 6.582892)
(-13.270059, 0.294242, 6.58527), (-13.114514, 0.261851, 6.582892), (-13.115978, 0.269051, 6.428462)
# -12.320642316686666, 0, 6.31002221664667
(-12.029026, 0.16576, 6.110961), (-11.87286, 0.165037, 6.11125), (-11.873283, 0.178145, 5.95722)
(-12.029026, 0.16576, 6.110961), (-12.028445, 0.153956, 6.265171), (-11.87286, 0.165037, 6.11125)
(-12.185105, 0.170721, 6.111072), (-12.029026, 0.16576, 6.110961), (-12.029688, 0.177765, 5.956802)
(-12.185105, 0.170721, 6.111072), (-12.184287, 0.159753, 6.265377), (-12.029026, 0.16576, 6.110961)
(-12.341095, 0.180333, 6.111631), (-12.185105, 0.170721, 6.111072), (-12.186028, 0.18222, 5.956855)
(-12.341095, 0.180333, 6.111631), (-12.34003, 0.169732, 6.265968), (-12.185105, 0.170721, 6.111072)
(-12.496994, 0.193501, 6.112525), (-12.341095, 0.180333, 6.111631), (-12.342301, 0.191376, 5.957375)
(-12.496994, 0.193501, 6.112525), (-12.495669, 0.183396, 6.266891), (-12.341095, 0.180333, 6.111631)
(-12.652837, 0.211605, 6.113904), (-12.496994, 0.193501, 6.112525), (-12.498502, 0.204339, 5.95827)
(-12.652837, 0.211605, 6.113904), (-12.651234, 0.201276, 6.2682), (-12.496994, 0.193501, 6.112525)
(-12.028445, 0.153956, 6.265171), (-12.02797, 0.143486, 6.419546), (-11.872496, 0.152671, 6.265378)
(-12.028445, 0.153956, 6.265171), (-11.872496, 0.152671, 6.265378), (-11.87286, 0.165037, 6.11125)
(-12.184287, 0.159753, 6.265377), (-12.028445, 0.153956, 6.265171), (-12.029026, 0.16576, 6.110961)
(-12.184287, 0.159753, 6.265377), (-12.18361, 0.149881, 6.41983), (-12.028445, 0.153956, 6.265171)
(-12.34003, 0.169732, 6.265968), (-12.339139, 0.160375, 6.42047), (-12.184287, 0.159753, 6.265377)
(-12.34003, 0.169732, 6.265968), (-12.184287, 0.159753, 6.265377), (-12.185105, 0.170721, 6.111072)
(-12.495669, 0.183396, 6.266891), (-12.494545, 0.173866, 6.421354), (-12.34003, 0.169732, 6.265968)
(-12.495669, 0.183396, 6.266891), (-12.34003, 0.169732, 6.265968), (-12.341095, 0.180333, 6.111631)
(-12.651234, 0.201276, 6.2682), (-12.649898, 0.192092, 6.422654), (-12.495669, 0.183396, 6.266891)
(-12.651234, 0.201276, 6.2682), (-12.495669, 0.183396, 6.266891), (-12.496994, 0.193501, 6.112525)
(-12.02797, 0.143486, 6.419546), (-11.872215, 0.141386, 6.419635), (-11.872496, 0.152671, 6.265378)
(-12.02797, 0.143486, 6.419546), (-12.027631, 0.134463, 6.574092), (-11.872215, 0.141386, 6.419635)
(-12.18361, 0.149881, 6.41983), (-12.02797, 0.143486, 6.419546), (-12.028445, 0.153956, 6.265171)
(-12.18361, 0.149881, 6.41983), (-12.183095, 0.141215, 6.57444), (-12.02797, 0.143486, 6.419546)
(-12.339139, 0.160375, 6.42047), (-12.18361, 0.149881, 6.41983), (-12.184287, 0.159753, 6.265377)
(-12.339139, 0.160375, 6.42047), (-12.338448, 0.152134, 6.575126), (-12.18361, 0.149881, 6.41983)
(-12.494545, 0.173866, 6.421354), (-12.339139, 0.160375, 6.42047), (-12.34003, 0.169732, 6.265968)
(-12.494545, 0.173866, 6.421354), (-12.493688, 0.166287, 6.57606), (-12.339139, 0.160375, 6.42047)
(-12.649898, 0.192092, 6.422654), (-12.494545, 0.173866, 6.421354), (-12.495669, 0.183396, 6.266891)
(-12.649898, 0.192092, 6.422654), (-12.64885, 0.184253, 6.577296), (-12.494545, 0.173866, 6.421354)
(-12.027631, 0.134463, 6.574092), (-12.027447, 0.127956, 6.728898), (-11.872043, 0.13215, 6.574109)
(-12.027631, 0.134463, 6.574092), (-11.872043, 0.13215, 6.574109), (-11.872215, 0.141386, 6.419635)
(-12.183095, 0.141215, 6.57444), (-12.182768, 0.134834, 6.729302), (-12.027631, 0.134463, 6.574092)
(-12.183095, 0.141215, 6.57444), (-12.027631, 0.134463, 6.574092), (-12.02797, 0.143486, 6.419546)
(-12.338448, 0.152134, 6.575126), (-12.337978, 0.145977, 6.730028), (-12.183095, 0.141215, 6.57444)
(-12.338448, 0.152134, 6.575126), (-12.183095, 0.141215, 6.57444), (-12.18361, 0.149881, 6.41983)
(-12.493688, 0.166287, 6.57606), (-12.493092, 0.160599, 6.731005), (-12.338448, 0.152134, 6.575126)
(-12.493688, 0.166287, 6.57606), (-12.338448, 0.152134, 6.575126), (-12.339139, 0.160375, 6.42047)
(-12.64885, 0.184253, 6.577296), (-12.648145, 0.178929, 6.732249), (-12.493688, 0.166287, 6.57606)
(-12.64885, 0.184253, 6.577296), (-12.493688, 0.166287, 6.57606), (-12.494545, 0.173866, 6.421354)
# -11.652872083353333, 0, 6.31002221664667
(-11.87286, 0.165037, 6.11125), (-11.716613, 0.168383, 6.111913), (-11.716823, 0.182598, 5.958016)
(-11.87286, 0.165037, 6.11125), (-11.872496, 0.152671, 6.265378), (-11.716613, 0.168383, 6.111913)
(-11.716613, 0.168383, 6.111913), (-11.560291, 0.175555, 6.112909), (-11.560314, 0.190644, 5.959125)
(-11.716613, 0.168383, 6.111913), (-11.716444, 0.155191, 6.265922), (-11.560291, 0.175555, 6.112909)
(-11.560291, 0.175555, 6.112909), (-11.403893, 0.186328, 6.11419), (-11.403752, 0.202226, 5.960512)
(-11.560291, 0.175555, 6.112909), (-11.560295, 0.161586, 6.266796), (-11.403893, 0.186328, 6.11419)
(-11.403893, 0.186328, 6.11419), (-11.247424, 0.199943, 6.115656), (-11.247143, 0.216782, 5.962083)
(-11.403893, 0.186328, 6.11419), (-11.404052, 0.171406, 6.267938), (-11.247424, 0.199943, 6.115656)
(-11.872496, 0.152671, 6.265378), (-11.872215, 0.141386, 6.419635), (-11.716444, 0.155191, 6.265922)
(-11.872496, 0.152671, 6.265378), (-11.716444, 0.155191, 6.265922), (-11.716613, 0.168383, 6.111913)
(-11.716444, 0.155191, 6.265922), (-11.716339, 0.143747, 6.420105), (-11.560295, 0.161586, 6.266796)
(-11.716444, 0.155191, 6.265922), (-11.560295, 0.161586, 6.266796), (-11.560291, 0.175555, 6.112909)
(-11.560295, 0.161586, 6.266796), (-11.404052, 0.171406, 6.267938), (-11.403893, 0.186328, 6.11419)
(-11.560295, 0.161586, 6.266796), (-11.560352, 0.149165, 6.420818), (-11.404052, 0.171406, 6.267938)
(-11.404052, 0.171406, 6.267938), (-11.404257, 0.158043, 6.421793), (-11.247726, 0.184252, 6.269278)
(-11.404052, 0.171406, 6.267938), (-11.247726, 0.184252, 6.269278), (-11.247424, 0.199943, 6.115656)
(-11.872215, 0.141386, 6.419635), (-11.716339, 0.143747, 6.420105), (-11.716444, 0.155191, 6.265922)
(-11.872215, 0.141386, 6.419635), (-11.872043, 0.13215, 6.574109), (-11.716339, 0.143747, 6.420105)
(-11.716339, 0.143747, 6.420105), (-11.560352, 0.149165, 6.420818), (-11.560295, 0.161586, 6.266796)
(-11.716339, 0.143747, 6.420105), (-11.716326, 0.133642, 6.574423), (-11.560352, 0.149165, 6.420818)
(-11.560352, 0.149165, 6.420818), (-11.404257, 0.158043, 6.421793), (-11.404052, 0.171406, 6.267938)
(-11.560352, 0.149165, 6.420818), (-11.560487, 0.138231, 6.574967), (-11.404257, 0.158043, 6.421793)
(-11.404257, 0.158043, 6.421793), (-11.248068, 0.169948, 6.422964), (-11.247726, 0.184252, 6.269278)
(-11.404257, 0.158043, 6.421793), (-11.404532, 0.146327, 6.575762), (-11.248068, 0.169948, 6.422964)
(-11.872043, 0.13215, 6.574109), (-11.872001, 0.124805, 6.728768), (-11.716326, 0.133642, 6.574423)
(-11.872043, 0.13215, 6.574109), (-11.716326, 0.133642, 6.574423), (-11.716339, 0.143747, 6.420105)
(-11.716326, 0.133642, 6.574423), (-11.716424, 0.125611, 6.728925), (-11.560487, 0.138231, 6.574967)
(-11.716326, 0.133642, 6.574423), (-11.560487, 0.138231, 6.574967), (-11.560352, 0.149165, 6.420818)
(-11.560487, 0.138231, 6.574967), (-11.560722, 0.129419, 6.729286), (-11.404532, 0.146327, 6.575762)
(-11.560487, 0.138231, 6.574967), (-11.404532, 0.146327, 6.575762), (-11.404257, 0.158043, 6.421793)
(-11.404532, 0.146327, 6.575762), (-11.404902, 0.13681, 6.729879), (-11.248474, 0.15753, 6.576746)
(-11.404532, 0.146327, 6.575762), (-11.248474, 0.15753, 6.576746), (-11.248068, 0.169948, 6.422964)
# -10.985101850019998, 0, 6.31002221664667
(-11.247424, 0.199943, 6.115656), (-11.09089, 0.215938, 6.117235), (-11.090474, 0.233571, 5.963748)
(-11.247424, 0.199943, 6.115656), (-11.247726, 0.184252, 6.269278), (-11.09089, 0.215938, 6.117235)
(-11.09089, 0.215938, 6.117235), (-10.93428, 0.233698, 6.118842), (-10.933741, 0.251998, 5.965423)
(-11.09089, 0.215938, 6.117235), (-11.091319, 0.199408, 6.270731), (-10.93428, 0.233698, 6.118842)
(-10.93428, 0.233698, 6.118842), (-10.777575, 0.252751, 6.120393), (-10.776919, 0.271639, 5.967037)
(-10.93428, 0.233698, 6.118842), (-10.934832, 0.216423, 6.272226), (-10.777575, 0.252751, 6.120393)
(-10.777575, 0.252751, 6.120393), (-10.620776, 0.272397, 6.121836), (-10.620001, 0.291933, 5.968515)
(-10.777575, 0.252751, 6.120393), (-10.778252, 0.234727, 6.273687), (-10.620776, 0.272397, 6.121836)
(-11.247726, 0.184252, 6.269278), (-11.248068, 0.169948, 6.422964), (-11.091319, 0.199408, 6.270731)
(-11.247726, 0.184252, 6.269278), (-11.091319, 0.199408, 6.270731), (-11.09089, 0.215938, 6.117235)
(-11.091319, 0.199408, 6.270731), (-11.091789, 0.184416, 6.42426), (-10.934832, 0.216423, 6.272226)
(-11.091319, 0.199408, 6.270731), (-10.934832, 0.216423, 6.272226), (-10.93428, 0.233698, 6.118842)
(-10.934832, 0.216423, 6.272226), (-10.778252, 0.234727, 6.273687), (-10.777575, 0.252751, 6.120393)
(-10.934832, 0.216423, 6.272226), (-10.935422, 0.200581, 6.4256), (-10.778252, 0.234727, 6.273687)
(-10.778252, 0.234727, 6.273687), (-10.778962, 0.218101, 6.42692), (-10.621572, 0.253771, 6.275048)
(-10.778252, 0.234727, 6.273687), (-10.621572, 0.253771, 6.275048), (-10.620776, 0.272397, 6.121836)
(-11.248068, 0.169948, 6.422964), (-11.091789, 0.184416, 6.42426), (-11.091319, 0.199408, 6.270731)
(-11.248068, 0.169948, 6.422964), (-11.248474, 0.15753, 6.576746), (-11.091789, 0.184416, 6.42426)
(-11.091789, 0.184416, 6.42426), (-10.935422, 0.200581, 6.4256), (-10.934832, 0.216423, 6.272226)
(-11.091789, 0.184416, 6.42426), (-11.092319, 0.171081, 6.57784), (-10.935422, 0.200581, 6.4256)
(-10.935422, 0.200581, 6.4256), (-10.778962, 0.218101, 6.42692), (-10.778252, 0.234727, 6.273687)
(-10.935422, 0.200581, 6.4256), (-10.936075, 0.186423, 6.578984), (-10.778962, 0.218101, 6.42692)
(-10.778962, 0.218101, 6.42692), (-10.622405, 0.236427, 6.428161), (-10.621572, 0.253771, 6.275048)
(-10.778962, 0.218101, 6.42692), (-10.779738, 0.203198, 6.580124), (-10.622405, 0.236427, 6.428161)
(-11.248474, 0.15753, 6.576746), (-11.248974, 0.147037, 6.73063), (-11.092319, 0.171081, 6.57784)
(-11.248474, 0.15753, 6.576746), (-11.092319, 0.171081, 6.57784), (-11.091789, 0.184416, 6.42426)
(-11.092319, 0.171081, 6.57784), (-11.092947, 0.159754, 6.731493), (-10.936075, 0.186423, 6.578984)
(-11.092319, 0.171081, 6.57784), (-10.936075, 0.186423, 6.578984), (-10.935422, 0.200581, 6.4256)
(-10.936075, 0.186423, 6.578984), (-10.936823, 0.174386, 6.732409), (-10.779738, 0.203198, 6.580124)
(-10.936075, 0.186423, 6.578984), (-10.779738, 0.203198, 6.580124), (-10.778962, 0.218101, 6.42692)
(-10.779738, 0.203198, 6.580124), (-10.78061, 0.190528, 6.733332), (-10.623302, 0.220916, 6.581199)
(-10.779738, 0.203198, 6.580124), (-10.623302, 0.220916, 6.581199), (-10.622405, 0.236427, 6.428161)
# -10.317331616686666, 0, 6.31002221664667
(-10.620776, 0.272397, 6.121836), (-10.463879, 0.292132, 6.123142), (-10.462982, 0.312287, 5.969838)
(-10.620776, 0.272397, 6.121836), (-10.621572, 0.253771, 6.275048), (-10.463879, 0.292132, 6.123142)
(-10.463879, 0.292132, 6.123142), (-10.306882, 0.311532, 6.124282), (-10.30587, 0.33229, 5.970991)
(-10.463879, 0.292132, 6.123142), (-10.464794, 0.272874, 6.27629), (-10.306882, 0.311532, 6.124282)
(-10.306882, 0.311532, 6.124282), (-10.149771, 0.330162, 6.125193), (-10.148643, 0.351543, 5.971904)
(-10.306882, 0.311532, 6.124282), (-10.307912, 0.291633, 6.277378), (-10.149771, 0.330162, 6.125193)
(-10.149771, 0.330162, 6.125193), (-9.992557, 0.347607, 6.12587), (-9.991301, 0.369527, 5.972511)
(-10.149771, 0.330162, 6.125193), (-10.15092, 0.309611, 6.278272), (-9.992557, 0.347607, 6.12587)
(-9.992557, 0.347607, 6.12587), (-9.835244, 0.363475, 6.126269), (-9.833864, 0.385889, 5.97282)
(-9.992557, 0.347607, 6.12587), (-9.99382, 0.326394, 6.278923), (-9.835244, 0.363475, 6.126269)
(-10.621572, 0.253771, 6.275048), (-10.622405, 0.236427, 6.428161), (-10.464794, 0.272874, 6.27629)
(-10.621572, 0.253771, 6.275048), (-10.464794, 0.272874, 6.27629), (-10.463879, 0.292132, 6.123142)
(-10.464794, 0.272874, 6.27629), (-10.465744, 0.25498, 6.429282), (-10.307912, 0.291633, 6.277378)
(-10.464794, 0.272874, 6.27629), (-10.307912, 0.291633, 6.277378), (-10.306882, 0.311532, 6.124282)
(-10.307912, 0.291633, 6.277378), (-10.15092, 0.309611, 6.278272), (-10.149771, 0.330162, 6.125193)
(-10.307912, 0.291633, 6.277378), (-10.308979, 0.273021, 6.430289), (-10.15092, 0.309611, 6.278272)
